run_id,timestamp,tag,chip,gpu_cores,memory_gb,bandwidth_gbs,os_version,model_id,model_type,engine_type,mtp_enabled,specprefill,kv_quant,cache_type,prompt_set,concurrency,max_tokens,enable_thinking,extra_body,repetition,prompt_tokens,ttft_ms,tpot_ms,e2e_latency_ms,gen_tps,prompt_tps,throughput_tps,requests_per_s,metal_active_gb,metal_peak_gb,metal_cache_gb,cache_hits,cache_misses,cache_hit_rate,tokens_saved,validated
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,16,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,32,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,32,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,32,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,32,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,32,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,64,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,64,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,64,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,64,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,short,64,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,1,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,1,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,1,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,1,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,1,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,2,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,2,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,2,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,2,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,2,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,4,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,4,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,4,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,4,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,4,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,8,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,8,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,8,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,8,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,8,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,16,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,16,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,16,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,16,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,16,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,32,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,32,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,32,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,32,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,32,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,64,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,64,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,64,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,64,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,medium,64,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,1,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,1,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,1,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,1,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,1,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,2,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,2,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,2,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,2,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,2,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,4,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,4,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,4,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,4,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,4,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,8,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,8,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,8,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,8,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,8,2048,False,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,16,2048,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,16,2048,False,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,16,2048,False,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
7455434a,2026-06-18T10:22:12.137605+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,,,False,False,,,long,16,2048,False,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,False
